"","id","vendor_id","pickup_datetime","dropoff_datetime","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration"
"1450613","id3950183",2,"2016-01-16 23:36:18","2016-01-17 00:11:12",2,-73.9971771240234,40.736873626709,-73.9393081665039,40.8509750366211,"N",2094
"458317","id0664029",2,"2016-04-24 17:51:52","2016-04-24 18:07:43",1,-73.9664688110352,40.7677612304688,-73.9891128540039,40.7404289245605,"N",951
"1150437","id2552604",2,"2016-03-07 11:20:25","2016-03-07 11:29:06",1,-74.0111083984375,40.7022399902344,-73.9803619384766,40.726188659668,"N",521
"719237","id0453955",2,"2016-02-03 14:09:20","2016-02-03 14:24:09",2,-73.9995651245117,40.7591857910156,-73.997688293457,40.7411270141602,"N",889
"678516","id3431885",1,"2016-05-21 02:04:28","2016-05-21 02:13:26",2,-73.9917602539062,40.7222785949707,-74.0020523071289,40.7395515441895,"N",538
"186801","id0246343",2,"2016-04-12 12:42:50","2016-04-12 12:56:09",6,-73.9751205444336,40.7522621154785,-73.9871368408203,40.7391471862793,"N",799
"260566","id0139119",2,"2016-06-24 15:55:48","2016-06-24 16:09:49",1,-73.9806518554688,40.7458381652832,-73.9626007080078,40.770191192627,"N",841
"1005920","id1971705",1,"2016-01-19 18:23:58","2016-01-19 18:29:47",1,-73.9941558837891,40.7665977478027,-73.9832077026367,40.7611122131348,"N",349
"248741","id0751334",2,"2016-03-31 21:43:03","2016-03-31 21:46:42",1,-73.9983215332031,40.7404975891113,-73.9965744018555,40.7477340698242,"N",219
"232576","id0691971",2,"2016-01-19 18:40:25","2016-01-19 18:45:58",1,-73.9584350585938,40.7688636779785,-73.958610534668,40.7782554626465,"N",333
"903001","id1247290",1,"2016-06-17 15:30:01","2016-06-17 15:34:11",1,-73.9631118774414,40.7741737365723,-73.9644241333008,40.7762718200684,"N",250
"1440252","id0147336",2,"2016-04-26 14:25:06","2016-04-26 14:36:50",1,-73.9819564819336,40.7522201538086,-73.9950790405273,40.7261505126953,"N",704
"1157730","id1338417",1,"2016-01-10 02:23:32","2016-01-10 02:32:30",1,-74.0001831054688,40.7284812927246,-74.0063247680664,40.7333450317383,"N",538
"1382037","id0109167",2,"2016-02-18 19:17:41","2016-02-18 19:29:55",5,-73.9655990600586,40.7716979980469,-73.9742050170898,40.7376708984375,"N",734
"1259920","id0169253",2,"2016-06-17 06:54:09","2016-06-17 06:59:00",1,-73.990837097168,40.7559509277344,-73.9839630126953,40.759880065918,"N",291
"732281","id0838358",1,"2016-04-15 21:13:49","2016-04-15 21:14:07",1,-73.9452285766602,40.7515640258789,-73.9452285766602,40.7515716552734,"N",18
"477864","id1968202",1,"2016-05-15 00:20:38","2016-05-15 00:25:14",3,-73.9705581665039,40.7674102783203,-73.9550170898438,40.7822723388672,"N",276
"710012","id2206226",1,"2016-03-22 00:54:23","2016-03-22 00:58:30",1,-73.9785766601562,40.7478523254395,-73.9908218383789,40.7500495910645,"N",247
"928735","id1574274",1,"2016-05-16 04:40:27","2016-05-16 04:45:05",1,-74.0033111572266,40.7489471435547,-73.9936065673828,40.7431640625,"N",278
"1151686","id1131283",1,"2016-05-13 23:32:25","2016-05-13 23:32:58",1,-73.971809387207,40.7948341369629,-73.971809387207,40.7948341369629,"N",33
"668491","id2782244",2,"2016-06-17 22:08:30","2016-06-17 22:21:43",1,-73.9869155883789,40.7209587097168,-73.9488525390625,40.7082901000977,"N",793
"598064","id2740793",2,"2016-04-17 11:10:30","2016-04-17 11:20:00",1,-73.9666595458984,40.6501388549805,-73.9800872802734,40.6637115478516,"N",570
"268390","id0573843",1,"2016-01-20 03:17:35","2016-01-20 03:38:55",1,-74.0024795532227,40.7336082458496,-73.9519348144531,40.6852684020996,"N",1280
"196519","id3192412",2,"2016-05-01 11:32:48","2016-05-01 11:42:45",1,-74.0093231201172,40.7128791809082,-73.9887313842773,40.745361328125,"N",597
"1075101","id0032816",2,"2016-02-26 12:12:47","2016-02-26 12:30:03",1,-73.9822082519531,40.7684097290039,-73.9808807373047,40.7546997070312,"N",1036
"1261158","id2253989",2,"2016-05-26 10:25:43","2016-05-26 10:30:46",1,-73.981071472168,40.7533493041992,-73.9869079589844,40.7468910217285,"N",303
"1437397","id2484090",2,"2016-06-29 21:14:32","2016-06-29 21:17:14",1,-73.9787673950195,40.7624702453613,-73.979377746582,40.7666511535645,"N",162
"949641","id1971907",2,"2016-02-21 02:21:17","2016-02-21 02:58:03",1,-74.0025634765625,40.7500686645508,-73.9930648803711,40.6014633178711,"N",2206
"1071255","id3408133",1,"2016-03-14 07:57:42","2016-03-14 08:00:36",1,-73.8972244262695,40.7542266845703,-73.90625,40.7529258728027,"N",174
"420734","id3073119",1,"2016-03-19 16:20:26","2016-03-19 16:29:57",1,-73.9862213134766,40.7587394714355,-73.9916839599609,40.7499122619629,"N",571
"736492","id3829127",2,"2016-04-15 11:10:22","2016-04-15 11:18:40",1,-73.983039855957,40.746280670166,-73.9890594482422,40.7308616638184,"N",498
"46891","id1154951",1,"2016-03-14 09:37:17","2016-03-14 09:40:56",1,-73.9879837036133,40.7434768676758,-73.994026184082,40.7401084899902,"N",219
"481947","id0800074",1,"2016-03-03 20:51:04","2016-03-03 20:53:34",1,-73.9687576293945,40.7503433227539,-73.9620895385742,40.7595176696777,"N",150
"1439030","id2068898",2,"2016-04-27 19:13:25","2016-04-27 19:27:21",2,-73.9840316772461,40.7738990783691,-73.9521408081055,40.7845802307129,"N",836
"850872","id1690176",1,"2016-04-30 00:04:38","2016-04-30 00:19:50",1,-73.9779357910156,40.7253074645996,-73.97900390625,40.7370109558105,"N",912
"526463","id3123184",1,"2016-06-15 23:11:56","2016-06-15 23:52:31",1,-73.9877471923828,40.7600517272949,-73.8841247558594,40.7488594055176,"N",2435
"11970","id0391089",1,"2016-04-15 22:37:47","2016-04-15 22:41:07",1,-73.9768447875977,40.7593116760254,-73.9832382202148,40.7509574890137,"N",200
"262789","id0520018",2,"2016-01-19 11:52:28","2016-01-19 11:58:27",2,-73.9742126464844,40.7626419067383,-73.982536315918,40.7513694763184,"N",359
"174925","id0872271",2,"2016-03-05 15:24:35","2016-03-05 15:32:42",5,-74.0037078857422,40.7433891296387,-74.0066070556641,40.731819152832,"N",487
"158027","id0883770",2,"2016-04-06 14:10:12","2016-04-06 14:16:38",1,-73.9847640991211,40.7794494628906,-73.9733734130859,40.7853164672852,"N",386
"479326","id1211057",1,"2016-06-23 09:04:05","2016-06-23 09:04:08",1,-74.0070877075195,40.7249565124512,-74.0070877075195,40.7249565124512,"N",3
"1091678","id0865121",2,"2016-05-03 20:52:46","2016-05-03 21:18:17",1,-73.9696197509766,40.7581787109375,-74.0058670043945,40.7402458190918,"N",1531
"721927","id3535851",1,"2016-04-17 12:30:05","2016-04-17 12:42:04",1,-73.9993591308594,40.7340431213379,-73.9952163696289,40.7221260070801,"N",719
"509167","id2548029",2,"2016-03-30 18:25:11","2016-03-30 18:30:31",6,-73.9917526245117,40.7386589050293,-74.0062866210938,40.7438888549805,"N",320
"99644","id3609761",1,"2016-01-08 23:49:37","2016-01-09 00:05:37",1,-73.9886322021484,40.7372398376465,-73.9623718261719,40.7095413208008,"N",960
"1145535","id1778765",1,"2016-05-01 17:22:35","2016-05-01 18:00:54",2,-73.8634872436523,40.7695617675781,-73.9961929321289,40.6944465637207,"N",2299
"451269","id3681481",2,"2016-02-26 21:03:08","2016-02-26 21:06:41",6,-73.987419128418,40.7602500915527,-73.9920501708984,40.7644805908203,"N",213
"749111","id1205587",2,"2016-04-09 22:19:15","2016-04-09 22:45:36",1,-73.7915649414062,40.6450729370117,-73.9471282958984,40.8101615905762,"N",1581
"1248698","id1194721",1,"2016-03-31 19:41:13","2016-03-31 19:45:02",1,-74.0022735595703,40.7246475219727,-74.0003204345703,40.7304840087891,"N",229
"730066","id0511141",2,"2016-05-04 23:48:27","2016-05-04 23:50:15",1,-73.9637603759766,40.7637405395508,-73.9692230224609,40.7684707641602,"N",108
"667847","id0192683",2,"2016-06-03 22:53:28","2016-06-03 22:59:53",1,-73.9687347412109,40.7989044189453,-73.9780960083008,40.7839889526367,"N",385
"1352634","id3575382",2,"2016-04-11 14:56:21","2016-04-11 15:08:04",5,-73.981689453125,40.7641181945801,-73.9739074707031,40.7523498535156,"N",703
"463699","id1684920",1,"2016-02-24 23:32:13","2016-02-24 23:38:49",1,-73.9834747314453,40.7554588317871,-73.9848327636719,40.7684059143066,"N",396
"1142757","id2154246",2,"2016-01-14 08:17:22","2016-01-14 08:22:27",2,-73.9871520996094,40.7334480285645,-73.9789810180664,40.7445220947266,"N",305
"580742","id1382143",2,"2016-04-05 19:54:29","2016-04-05 19:56:53",2,-73.957389831543,40.7658195495605,-73.9540405273438,40.7704124450684,"N",144
"85867","id2260351",1,"2016-02-02 21:31:26","2016-02-02 21:40:58",2,-73.9823455810547,40.7740440368652,-73.9791946411133,40.7910537719727,"N",572
"738139","id2056175",1,"2016-03-07 14:45:34","2016-03-07 14:50:35",1,-73.9771728515625,40.753849029541,-73.9738235473633,40.7466583251953,"N",301
"1232416","id0995216",1,"2016-05-15 20:50:51","2016-05-15 21:09:55",1,-73.8708801269531,40.7737617492676,-73.9487991333008,40.8276176452637,"N",1144
"921610","id3984817",2,"2016-04-21 12:51:18","2016-04-21 12:58:46",1,-73.999382019043,40.7326278686523,-74.0064926147461,40.7379608154297,"N",448
"1383041","id2891180",2,"2016-01-20 07:18:59","2016-01-20 07:23:59",1,-73.9691619873047,40.7667083740234,-73.9555511474609,40.7853507995605,"N",300
"1182634","id1640498",2,"2016-04-15 18:18:16","2016-04-15 18:32:39",1,-73.9724884033203,40.7866401672363,-73.9635391235352,40.7659111022949,"N",863
"1142487","id0235628",2,"2016-02-23 09:36:10","2016-02-23 10:04:16",1,-73.9504928588867,40.7753639221191,-73.7833633422852,40.6437187194824,"N",1686
"600786","id0587701",1,"2016-04-23 14:32:48","2016-04-23 14:45:05",1,-73.9861221313477,40.7591285705566,-73.9613647460938,40.7604446411133,"N",737
"919721","id1689818",2,"2016-02-19 23:39:27","2016-02-19 23:46:25",1,-73.9978866577148,40.740909576416,-73.9828872680664,40.7427711486816,"N",418
"134964","id0302685",2,"2016-01-18 12:59:08","2016-01-18 13:08:52",1,-73.9870681762695,40.7335319519043,-73.9665679931641,40.7607154846191,"N",584
"1052444","id1932165",2,"2016-06-17 03:33:10","2016-06-17 03:44:41",1,-73.9928436279297,40.7479858398438,-74.0100250244141,40.7114105224609,"N",691
"611642","id2737789",2,"2016-03-26 10:01:45","2016-03-26 10:06:36",1,-73.9736709594727,40.7604293823242,-73.9628982543945,40.7782783508301,"N",291
"885071","id1804389",2,"2016-06-15 06:40:09","2016-06-15 06:46:57",1,-73.9695892333984,40.7850608825684,-73.9832763671875,40.7657012939453,"N",408
"374619","id1792513",1,"2016-06-29 12:27:51","2016-06-29 12:48:26",1,-73.9782104492188,40.7579612731934,-74.007926940918,40.7453651428223,"N",1235
"967287","id0633258",2,"2016-02-07 16:53:28","2016-02-07 17:03:32",1,-73.9585494995117,40.7647514343262,-73.972282409668,40.7475395202637,"N",604
"383241","id0505854",2,"2016-06-09 19:23:03","2016-06-09 19:27:04",5,-74.007698059082,40.7247200012207,-74.0010681152344,40.7290802001953,"N",241
"420609","id3510490",2,"2016-06-11 04:26:18","2016-06-11 04:42:07",2,-73.9907531738281,40.7194290161133,-73.955680847168,40.6574592590332,"N",949
"989160","id0877314",1,"2016-04-04 19:21:32","2016-04-04 19:29:02",2,-73.9942932128906,40.7510070800781,-73.9919509887695,40.7696380615234,"N",450
"684274","id2541194",2,"2016-06-02 21:37:29","2016-06-02 21:48:51",1,-73.9481353759766,40.7764663696289,-73.963264465332,40.7632942199707,"N",682
"815882","id0793985",2,"2016-04-07 19:28:53","2016-04-07 19:51:13",1,-73.9870452880859,40.744743347168,-74.0123672485352,40.7040901184082,"N",1340
"240672","id2293328",2,"2016-03-20 07:31:10","2016-03-20 07:38:57",1,-73.9989624023438,40.7602882385254,-73.9789962768555,40.7592315673828,"N",467
"1026552","id0055030",1,"2016-05-14 18:30:26","2016-05-14 18:53:25",1,-73.9802093505859,40.7756614685059,-73.8810043334961,40.8824577331543,"N",1379
"619897","id1758551",2,"2016-02-07 21:39:19","2016-02-07 21:43:54",2,-73.9523391723633,40.7770309448242,-73.9546813964844,40.7657279968262,"N",275
"889412","id1194597",2,"2016-02-06 20:16:30","2016-02-06 20:23:47",5,-73.9942092895508,40.750904083252,-73.9866714477539,40.7576293945312,"N",437
"1205517","id3562169",2,"2016-06-24 12:40:13","2016-06-24 13:07:04",1,-73.9586563110352,40.7604866027832,-73.9586563110352,40.7604866027832,"N",1611
"1239605","id1384041",1,"2016-02-23 14:59:42","2016-02-23 15:06:52",2,-74.0072021484375,40.7276344299316,-73.9953155517578,40.7254676818848,"N",430
"427714","id2861457",1,"2016-05-24 18:12:10","2016-05-24 18:32:02",1,-74.0159454345703,40.7144622802734,-73.9854507446289,40.7444267272949,"N",1192
"1040316","id0876956",1,"2016-05-06 22:01:38","2016-05-06 22:06:46",1,-73.9916839599609,40.7597770690918,-73.9944534301758,40.7506790161133,"N",308
"1213735","id1362293",2,"2016-02-05 21:24:34","2016-02-05 21:33:40",2,-73.9765243530273,40.6828536987305,-73.9663619995117,40.6934013366699,"N",546
"908156","id1234648",1,"2016-01-16 21:11:27","2016-01-16 21:27:50",1,-73.953498840332,40.766975402832,-73.9887619018555,40.7367668151855,"N",983
"1071648","id2749933",1,"2016-04-13 23:50:20","2016-04-13 23:56:30",1,-73.956169128418,40.7845191955566,-73.9763565063477,40.7758140563965,"N",370
"128176","id3916207",2,"2016-02-29 10:46:27","2016-02-29 11:09:26",1,-73.9843597412109,40.740104675293,-73.9900131225586,40.7649230957031,"N",1379
"191824","id1277807",2,"2016-02-12 20:51:00","2016-02-12 21:09:37",1,-73.9839706420898,40.737491607666,-74.0064926147461,40.7188186645508,"N",1117
"830616","id0109893",2,"2016-03-16 22:05:20","2016-03-16 22:11:12",1,-73.9810409545898,40.7637214660645,-73.9694366455078,40.758659362793,"N",352
"648647","id0702345",1,"2016-05-02 14:09:17","2016-05-02 14:23:45",1,-73.9740295410156,40.7502861022949,-74.0086975097656,40.7106666564941,"N",868
"986722","id2299186",2,"2016-06-22 10:47:51","2016-06-22 10:55:56",1,-73.9753494262695,40.7456207275391,-73.9913787841797,40.7391204833984,"N",485
"101538","id1759938",1,"2016-02-14 02:59:24","2016-02-14 03:16:31",1,-73.9962005615234,40.7382545471191,-73.9314804077148,40.7653846740723,"N",1027
"1133367","id3109419",1,"2016-03-13 01:43:36","2016-03-13 01:47:41",1,-73.9963836669922,40.763427734375,-73.9845428466797,40.7672233581543,"N",245
"694589","id3997172",1,"2016-01-16 21:38:12","2016-01-16 21:51:20",1,-73.9705047607422,40.794189453125,-73.932373046875,40.7960243225098,"N",788
"735693","id2711422",1,"2016-06-16 17:14:43","2016-06-16 17:27:02",1,-74.0075302124023,40.7177963256836,-73.9936599731445,40.7359962463379,"N",739
"1387957","id0397359",1,"2016-02-29 18:50:45","2016-02-29 18:55:51",1,-73.994873046875,40.7398719787598,-73.9909133911133,40.7486801147461,"N",306
"170326","id3269793",1,"2016-04-06 19:25:18","2016-04-06 19:36:31",1,-73.9820556640625,40.7458343505859,-73.9710159301758,40.7667427062988,"N",673
"1184128","id1114485",1,"2016-04-30 18:17:53","2016-04-30 18:28:58",2,-73.9445953369141,40.7795295715332,-73.9731369018555,40.7515411376953,"N",665
"892643","id3843217",2,"2016-02-10 14:46:27","2016-02-10 14:51:44",5,-73.9641036987305,40.7649688720703,-73.955192565918,40.7793617248535,"N",317
"1188964","id0739035",1,"2016-05-29 22:21:42","2016-05-29 22:36:27",4,-73.9659576416016,40.8005065917969,-73.9783935546875,40.7527351379395,"N",885
"865836","id1505521",2,"2016-05-15 02:08:03","2016-05-15 02:13:53",1,-73.9712295532227,40.7591094970703,-73.9601821899414,40.7622985839844,"N",350
"1353818","id0219862",2,"2016-06-17 20:56:32","2016-06-17 21:07:48",6,-73.9618835449219,40.7786521911621,-73.9686508178711,40.7989692687988,"N",676
"1100898","id2827460",1,"2016-02-11 18:02:01","2016-02-11 18:09:17",1,-74.0051345825195,40.7514915466309,-74.0032577514648,40.7400283813477,"N",436
"793542","id2796554",2,"2016-03-03 22:00:59","2016-03-03 22:27:08",1,-73.970458984375,40.7586898803711,-74.0092468261719,40.7164993286133,"N",1569
"442009","id2784243",2,"2016-04-20 07:37:06","2016-04-20 07:42:06",1,-73.9825592041016,40.777530670166,-73.9703063964844,40.7887802124023,"N",300
"460872","id2663376",2,"2016-01-22 11:48:00","2016-01-22 12:05:00",1,-73.9824752807617,40.7703857421875,-73.9595718383789,40.7826652526855,"N",1020
"1442868","id2399774",2,"2016-01-11 13:20:15","2016-01-11 13:34:27",1,-73.9838409423828,40.7615203857422,-73.9859771728516,40.7399826049805,"N",852
"812600","id2088727",1,"2016-05-04 22:29:34","2016-05-04 22:37:48",1,-73.9821548461914,40.7706260681152,-73.9642868041992,40.7653503417969,"N",494
"1004923","id0762668",1,"2016-05-08 19:52:39","2016-05-08 19:56:19",1,-73.9945755004883,40.7590675354004,-73.9906005859375,40.7662734985352,"N",220
"15707","id1228732",2,"2016-06-09 21:59:04","2016-06-09 22:10:29",1,-73.9850311279297,40.7280197143555,-73.9917602539062,40.7492790222168,"N",685
"1368949","id3528222",2,"2016-05-04 18:39:48","2016-05-04 18:48:10",1,-73.9662475585938,40.7583770751953,-73.9536819458008,40.7701988220215,"N",502
"1327061","id2697070",2,"2016-06-24 19:15:54","2016-06-24 19:24:28",1,-73.9546585083008,40.7729301452637,-73.9694137573242,40.7683906555176,"N",514
"942687","id2967500",2,"2016-06-22 23:55:26","2016-06-23 00:01:20",5,-73.976318359375,40.7757301330566,-73.970947265625,40.7968711853027,"N",354
"355395","id3164630",2,"2016-02-11 09:16:02","2016-02-11 09:28:19",1,-73.9861526489258,40.7724609375,-73.9627990722656,40.7756500244141,"N",737
"1429790","id2806812",2,"2016-01-06 08:51:54","2016-01-06 08:59:25",2,-73.9800033569336,40.7431602478027,-73.9913330078125,40.7276916503906,"N",451
"505545","id1734091",2,"2016-02-19 22:11:55","2016-02-19 22:18:52",1,-73.9787063598633,40.7370109558105,-73.9954528808594,40.7441482543945,"N",417
"676914","id0654076",1,"2016-05-26 09:34:51","2016-05-26 10:09:08",1,-73.9908981323242,40.7606353759766,-73.9770736694336,40.6311073303223,"N",2057
"544696","id3209144",2,"2016-03-06 17:10:49","2016-03-06 17:20:40",2,-73.9418334960938,40.7915306091309,-73.9717483520508,40.7923240661621,"N",591
"237998","id1145892",1,"2016-05-12 10:17:02","2016-05-12 10:28:29",1,-74.0097274780273,40.7060203552246,-74.0095596313477,40.7152061462402,"N",687
"575063","id3574536",2,"2016-01-14 22:01:54","2016-01-14 22:14:03",1,-73.9831314086914,40.7700004577637,-73.9568710327148,40.7806777954102,"N",729
"912678","id1420582",1,"2016-03-18 13:33:34","2016-03-18 13:46:13",1,-73.9792404174805,40.7547225952148,-73.993896484375,40.7568893432617,"N",759
"1369830","id0415227",1,"2016-05-26 10:33:14","2016-05-26 10:45:25",2,-73.9910736083984,40.7549476623535,-73.9832992553711,40.7662696838379,"N",731
"1223325","id3519557",2,"2016-05-29 01:17:31","2016-05-29 01:28:47",1,-74.0029983520508,40.7343902587891,-73.9824142456055,40.777416229248,"N",676
"652652","id3864074",2,"2016-05-29 21:19:52","2016-05-29 21:37:21",6,-73.9907073974609,40.7452507019043,-73.9771499633789,40.7894172668457,"N",1049
"94891","id0678012",1,"2016-04-27 14:39:42","2016-04-27 15:12:29",1,-73.8708114624023,40.7738456726074,-73.9514846801758,40.6899604797363,"N",1967
"581828","id0422377",2,"2016-01-24 20:39:30","2016-01-24 20:42:48",1,-73.9866561889648,40.7614402770996,-73.9921112060547,40.7592010498047,"N",198
"331819","id0272924",1,"2016-02-03 12:27:02","2016-02-03 12:46:07",1,-74.0000076293945,40.7379531860352,-73.9860992431641,40.7358818054199,"N",1145
"1131996","id3236203",2,"2016-04-15 22:30:55","2016-04-15 22:45:35",1,-74.0051498413086,40.728931427002,-73.9865493774414,40.7259254455566,"N",880
"956091","id2906661",2,"2016-01-11 19:22:05","2016-01-11 19:26:42",1,-73.980598449707,40.7339477539062,-73.9817962646484,40.7407646179199,"N",277
"5258","id0342727",1,"2016-06-30 13:47:14","2016-06-30 14:09:58",1,-73.9912872314453,40.7748146057129,-73.9605712890625,40.7715492248535,"N",1364
"1401721","id1973761",1,"2016-02-04 16:42:01","2016-02-04 16:51:37",3,-73.9902648925781,40.7403030395508,-74.0024337768555,40.7250518798828,"N",576
"529344","id0935749",1,"2016-04-11 17:17:10","2016-04-11 17:29:41",1,-73.9731826782227,40.7640190124512,-73.9897766113281,40.7469253540039,"N",751
